age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
47.0,b'Private',93449.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'Asian-Pac-Islander',b'Male',0.0,0.0,60.0,b'Japan',b'<=50K'
29.0,b'Private',235393.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
53.0,b'Private',151864.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
22.0,b'Private',189277.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Unmarried',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
50.0,b'?',204577.0,b'Bachelors',13.0,b'Married-civ-spouse',b'?',b'Husband',b'Black',b'Male',0.0,1902.0,60.0,b'United-States',b'>50K'
42.0,b'Private',344572.0,b'HS-grad',9.0,b'Divorced',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'>50K'
21.0,b'Private',265356.0,b'Some-college',10.0,b'Never-married',b'Sales',b'Other-relative',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
36.0,b'Self-emp-inc',166880.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Female',0.0,0.0,70.0,b'United-States',b'<=50K'
60.0,b'Private',188650.0,b'5th-6th',3.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'?',b'>50K'
69.0,b'Private',213249.0,b'Assoc-voc',11.0,b'Widowed',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,25.0,b'United-States',b'<=50K'
31.0,b'Private',112627.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'Amer-Indian-Eskimo',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
48.0,b'Private',125120.0,b'Some-college',10.0,b'Divorced',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,55.0,b'United-States',b'<=50K'
23.0,b'Private',60409.0,b'HS-grad',9.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
24.0,b'Private',243190.0,b'Assoc-acdm',12.0,b'Separated',b'Craft-repair',b'Unmarried',b'Asian-Pac-Islander',b'Male',8614.0,0.0,40.0,b'United-States',b'>50K'
47.0,b'Private',583755.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
36.0,b'Private',68089.0,b'HS-grad',9.0,b'Never-married',b'Machine-op-inspct',b'Unmarried',b'Amer-Indian-Eskimo',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
39.0,b'Private',306646.0,b'Assoc-acdm',12.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
22.0,b'Private',186573.0,b'HS-grad',9.0,b'Never-married',b'Transport-moving',b'Not-in-family',b'White',b'Female',0.0,0.0,46.0,b'United-States',b'<=50K'
27.0,b'Private',279580.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Male',10520.0,0.0,45.0,b'United-States',b'>50K'
36.0,b'Private',437909.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
54.0,b'Private',420691.0,b'1st-4th',2.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Mexico',b'<=50K'
33.0,b'Federal-gov',94193.0,b'HS-grad',9.0,b'Divorced',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
42.0,b'Private',154076.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',7688.0,0.0,50.0,b'United-States',b'>50K'
52.0,b'Private',145879.0,b'Some-college',10.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,65.0,b'United-States',b'<=50K'
23.0,b'Private',208946.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Male',0.0,0.0,32.0,b'United-States',b'<=50K'
33.0,b'Private',231826.0,b'1st-4th',2.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Mexico',b'<=50K'
30.0,b'Private',178587.0,b'Assoc-voc',11.0,b'Divorced',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,38.0,b'United-States',b'<=50K'
35.0,b'Private',213208.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'Black',b'Male',0.0,0.0,38.0,b'Jamaica',b'<=50K'
35.0,b'?',139770.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'?',b'Wife',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'>50K'
27.0,b'Private',153869.0,b'HS-grad',9.0,b'Never-married',b'Handlers-cleaners',b'Own-child',b'White',b'Male',0.0,0.0,37.0,b'United-States',b'<=50K'
24.0,b'Private',88676.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Male',0.0,0.0,35.0,b'United-States',b'<=50K'
44.0,b'Local-gov',151089.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
62.0,b'Private',138621.0,b'Assoc-voc',11.0,b'Separated',b'Priv-house-serv',b'Not-in-family',b'Black',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
45.0,b'Private',30457.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',15024.0,0.0,40.0,b'United-States',b'>50K'
75.0,b'Self-emp-not-inc',213349.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Farming-fishing',b'Husband',b'White',b'Male',0.0,0.0,20.0,b'United-States',b'<=50K'
47.0,b'Private',192776.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
64.0,b'Private',192884.0,b'Prof-school',15.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
54.0,b'Private',103024.0,b'HS-grad',9.0,b'Divorced',b'Tech-support',b'Not-in-family',b'White',b'Male',0.0,0.0,42.0,b'United-States',b'>50K'
41.0,b'Federal-gov',510072.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
33.0,b'Private',178615.0,b'Assoc-acdm',12.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
20.0,b'Private',249956.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,10.0,b'United-States',b'<=50K'
51.0,b'Private',177705.0,b'Bachelors',13.0,b'Divorced',b'Sales',b'Not-in-family',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
45.0,b'Self-emp-inc',121124.0,b'Prof-school',15.0,b'Never-married',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
18.0,b'?',25837.0,b'11th',7.0,b'Never-married',b'?',b'Own-child',b'White',b'Male',0.0,0.0,72.0,b'United-States',b'<=50K'
43.0,b'Private',557349.0,b'10th',6.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Yugoslavia',b'<=50K'
30.0,b'Private',89735.0,b'HS-grad',9.0,b'Never-married',b'Craft-repair',b'Own-child',b'White',b'Male',0.0,1504.0,40.0,b'United-States',b'<=50K'
32.0,b'Private',222548.0,b'HS-grad',9.0,b'Divorced',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
45.0,b'Private',47314.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,1902.0,40.0,b'?',b'>50K'
61.0,b'Private',316359.0,b'Some-college',10.0,b'Divorced',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
21.0,b'Private',200089.0,b'1st-4th',2.0,b'Married-civ-spouse',b'Other-service',b'Other-relative',b'White',b'Male',0.0,0.0,40.0,b'England',b'<=50K'
56.0,b'Private',271795.0,b'11th',7.0,b'Divorced',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,49.0,b'United-States',b'<=50K'
28.0,b'Private',31801.0,b'HS-grad',9.0,b'Never-married',b'Handlers-cleaners',b'Other-relative',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
23.0,b'Private',196508.0,b'Some-college',10.0,b'Never-married',b'Handlers-cleaners',b'Own-child',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
55.0,b'Private',189933.0,b'Some-college',10.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,84.0,b'United-States',b'<=50K'
27.0,b'?',501172.0,b'Some-college',10.0,b'Married-civ-spouse',b'?',b'Husband',b'White',b'Male',0.0,419.0,20.0,b'Mexico',b'<=50K'
33.0,b'Private',361497.0,b'HS-grad',9.0,b'Never-married',b'Transport-moving',b'Not-in-family',b'White',b'Male',0.0,0.0,70.0,b'United-States',b'<=50K'
22.0,b'Private',150175.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,20.0,b'United-States',b'<=50K'
43.0,b'Local-gov',155106.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
32.0,b'Self-emp-not-inc',62272.0,b'HS-grad',9.0,b'Divorced',b'Exec-managerial',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
38.0,b'Private',189916.0,b'Some-college',10.0,b'Married-civ-spouse',b'Sales',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
18.0,b'Private',324011.0,b'9th',5.0,b'Never-married',b'Farming-fishing',b'Own-child',b'White',b'Male',0.0,0.0,20.0,b'United-States',b'<=50K'
35.0,b'Private',105803.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
67.0,b'?',53588.0,b'HS-grad',9.0,b'Widowed',b'?',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
29.0,b'Private',107998.0,b'HS-grad',9.0,b'Divorced',b'Machine-op-inspct',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
19.0,b'Private',340567.0,b'1st-4th',2.0,b'Never-married',b'Handlers-cleaners',b'Not-in-family',b'White',b'Male',0.0,0.0,55.0,b'Mexico',b'<=50K'
39.0,b'Private',167777.0,b'11th',7.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,35.0,b'United-States',b'<=50K'
29.0,b'Private',228860.0,b'Some-college',10.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,1887.0,50.0,b'United-States',b'>50K'
45.0,b'Self-emp-inc',40666.0,b'Prof-school',15.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'>50K'
44.0,b'Private',277488.0,b'Some-college',10.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',3103.0,0.0,40.0,b'United-States',b'>50K'
42.0,b'Local-gov',195897.0,b'7th-8th',4.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
34.0,b'Private',242984.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
52.0,b'Local-gov',236497.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
18.0,b'?',312634.0,b'11th',7.0,b'Never-married',b'?',b'Own-child',b'White',b'Male',0.0,0.0,25.0,b'United-States',b'<=50K'
64.0,b'Private',59829.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Farming-fishing',b'Husband',b'White',b'Male',0.0,0.0,25.0,b'France',b'<=50K'
30.0,b'Private',24292.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'>50K'
43.0,b'Local-gov',180407.0,b'Bachelors',13.0,b'Divorced',b'Exec-managerial',b'Unmarried',b'White',b'Male',0.0,0.0,42.0,b'Germany',b'<=50K'
49.0,b'Self-emp-not-inc',121238.0,b'Some-college',10.0,b'Never-married',b'Craft-repair',b'Unmarried',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
35.0,b'Private',281982.0,b'Some-college',10.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
37.0,b'Self-emp-not-inc',348739.0,b'Prof-school',15.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'>50K'
49.0,b'Private',194189.0,b'7th-8th',4.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
19.0,b'Private',329130.0,b'11th',7.0,b'Separated',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
22.0,b'Private',205939.0,b'Bachelors',13.0,b'Never-married',b'Exec-managerial',b'Own-child',b'White',b'Male',2202.0,0.0,4.0,b'United-States',b'<=50K'
31.0,b'Private',62165.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Own-child',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
26.0,b'Private',224361.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
44.0,b'Private',34722.0,b'Some-college',10.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'<=50K'
38.0,b'Private',175972.0,b'Some-college',10.0,b'Married-civ-spouse',b'Other-service',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Self-emp-not-inc',359428.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
24.0,b'?',138504.0,b'HS-grad',9.0,b'Separated',b'?',b'Unmarried',b'Black',b'Female',0.0,0.0,37.0,b'United-States',b'<=50K'
18.0,b'Private',268952.0,b'12th',8.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Male',0.0,0.0,20.0,b'United-States',b'<=50K'
32.0,b'Private',257978.0,b'Assoc-voc',11.0,b'Widowed',b'Tech-support',b'Unmarried',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
27.0,b'Private',118799.0,b'HS-grad',9.0,b'Divorced',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
28.0,b'State-gov',78356.0,b'Masters',14.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'Black',b'Male',0.0,0.0,40.0,b'Jamaica',b'<=50K'
30.0,b'Self-emp-not-inc',609789.0,b'Assoc-voc',11.0,b'Never-married',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Private',123157.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Not-in-family',b'Black',b'Male',0.0,0.0,38.0,b'United-States',b'<=50K'
74.0,b'Private',84197.0,b'Masters',14.0,b'Divorced',b'Sales',b'Not-in-family',b'White',b'Female',0.0,0.0,10.0,b'United-States',b'<=50K'
36.0,b'Private',162312.0,b'HS-grad',9.0,b'Never-married',b'Craft-repair',b'Not-in-family',b'Asian-Pac-Islander',b'Male',0.0,0.0,70.0,b'South',b'<=50K'
36.0,b'Private',138441.0,b'Assoc-acdm',12.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'<=50K'
29.0,b'Private',239753.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Adm-clerical',b'Wife',b'White',b'Female',0.0,2057.0,20.0,b'United-States',b'<=50K'
39.0,b'Private',262158.0,b'Bachelors',13.0,b'Divorced',b'Exec-managerial',b'Unmarried',b'White',b'Female',0.0,0.0,45.0,b'United-States',b'<=50K'
25.0,b'Self-emp-inc',133373.0,b'Bachelors',13.0,b'Never-married',b'Sales',b'Not-in-family',b'White',b'Male',0.0,0.0,80.0,b'United-States',b'<=50K'
21.0,b'Private',57916.0,b'HS-grad',9.0,b'Separated',b'Farming-fishing',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
39.0,b'State-gov',142897.0,b'Assoc-voc',11.0,b'Never-married',b'Exec-managerial',b'Unmarried',b'White',b'Female',0.0,0.0,50.0,b'United-States',b'<=50K'
38.0,b'Private',161016.0,b'Some-college',10.0,b'Divorced',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,0.0,32.0,b'United-States',b'<=50K'
20.0,b'Private',227491.0,b'HS-grad',9.0,b'Never-married',b'Sales',b'Not-in-family',b'Asian-Pac-Islander',b'Female',0.0,0.0,25.0,b'United-States',b'<=50K'
51.0,b'Private',306790.0,b'HS-grad',9.0,b'Divorced',b'Craft-repair',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
21.0,b'Private',33831.0,b'HS-grad',9.0,b'Never-married',b'Adm-clerical',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
36.0,b'Private',188972.0,b'Some-college',10.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
50.0,b'Private',313546.0,b'HS-grad',9.0,b'Separated',b'Other-service',b'Unmarried',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
38.0,b'Private',220585.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'>50K'
25.0,b'Local-gov',476599.0,b'Bachelors',13.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
23.0,b'Private',163665.0,b'Some-college',10.0,b'Never-married',b'Sales',b'Own-child',b'White',b'Female',0.0,0.0,15.0,b'United-States',b'<=50K'
36.0,b'Private',306646.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'White',b'Male',0.0,0.0,55.0,b'United-States',b'>50K'
41.0,b'Private',206470.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Germany',b'<=50K'
34.0,b'Private',169583.0,b'Masters',14.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,50.0,b'United-States',b'<=50K'
19.0,b'State-gov',127085.0,b'Some-college',10.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Male',0.0,0.0,10.0,b'United-States',b'<=50K'
18.0,b'Private',152044.0,b'10th',6.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,3.0,b'United-States',b'<=50K'
36.0,b'Private',111387.0,b'10th',6.0,b'Divorced',b'Sales',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
46.0,b'Private',102318.0,b'Some-college',10.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,1887.0,40.0,b'United-States',b'>50K'
29.0,b'Private',213692.0,b'Some-college',10.0,b'Never-married',b'Craft-repair',b'Own-child',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'<=50K'
23.0,b'Private',163665.0,b'HS-grad',9.0,b'Never-married',b'Exec-managerial',b'Not-in-family',b'White',b'Female',0.0,0.0,32.0,b'United-States',b'<=50K'
35.0,b'Private',30529.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
35.0,b'Private',290226.0,b'HS-grad',9.0,b'Never-married',b'Transport-moving',b'Own-child',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
40.0,b'Private',182136.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
22.0,b'Private',73266.0,b'Some-college',10.0,b'Never-married',b'Transport-moving',b'Own-child',b'Asian-Pac-Islander',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
19.0,b'State-gov',60412.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,15.0,b'United-States',b'<=50K'
70.0,b'Private',187891.0,b'11th',7.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
38.0,b'Private',194304.0,b'Some-college',10.0,b'Divorced',b'Transport-moving',b'Not-in-family',b'Black',b'Male',0.0,0.0,55.0,b'United-States',b'<=50K'
35.0,b'Private',160910.0,b'Some-college',10.0,b'Married-civ-spouse',b'Sales',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
25.0,b'Private',148300.0,b'Some-college',10.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Female',0.0,0.0,35.0,b'United-States',b'<=50K'
39.0,b'Private',165743.0,b'Some-college',10.0,b'Married-civ-spouse',b'Craft-repair',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'>50K'
50.0,b'Private',123174.0,b'Doctorate',16.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'Black',b'Male',0.0,0.0,37.0,b'?',b'>50K'
43.0,b'Private',184018.0,b'Assoc-acdm',12.0,b'Married-civ-spouse',b'Prof-specialty',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
37.0,b'Federal-gov',188069.0,b'Some-college',10.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'Philippines',b'>50K'
51.0,b'Private',138852.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Other-service',b'Husband',b'White',b'Male',7298.0,0.0,40.0,b'El-Salvador',b'>50K'
29.0,b'?',78529.0,b'10th',6.0,b'Separated',b'?',b'Unmarried',b'White',b'Female',0.0,0.0,12.0,b'United-States',b'<=50K'
20.0,b'Private',164441.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Own-child',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
21.0,b'Private',199419.0,b'Some-college',10.0,b'Never-married',b'Adm-clerical',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
47.0,b'Private',181342.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Handlers-cleaners',b'Wife',b'Black',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
44.0,b'Private',173382.0,b'Assoc-acdm',12.0,b'Divorced',b'Tech-support',b'Unmarried',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
17.0,b'Private',184924.0,b'9th',5.0,b'Never-married',b'Handlers-cleaners',b'Own-child',b'White',b'Male',0.0,1719.0,15.0,b'United-States',b'<=50K'
25.0,b'Private',215384.0,b'11th',7.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
43.0,b'State-gov',424094.0,b'Doctorate',16.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
46.0,b'Federal-gov',212120.0,b'Assoc-voc',11.0,b'Married-civ-spouse',b'Adm-clerical',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'>50K'
42.0,b'Private',185764.0,b'Some-college',10.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,60.0,b'United-States',b'<=50K'
46.0,b'Local-gov',133969.0,b'Masters',14.0,b'Divorced',b'Prof-specialty',b'Not-in-family',b'Amer-Indian-Eskimo',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
22.0,b'Private',32616.0,b'Some-college',10.0,b'Never-married',b'Other-service',b'Not-in-family',b'White',b'Female',0.0,0.0,30.0,b'United-States',b'<=50K'
49.0,b'Private',149210.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Transport-moving',b'Husband',b'Black',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
21.0,b'Private',161210.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
53.0,b'Private',285621.0,b'Masters',14.0,b'Married-civ-spouse',b'Adm-clerical',b'Wife',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'>50K'
43.0,b'Private',282069.0,b'Some-college',10.0,b'Divorced',b'Craft-repair',b'Unmarried',b'White',b'Male',0.0,0.0,42.0,b'United-States',b'<=50K'
22.0,b'Private',97508.0,b'HS-grad',9.0,b'Never-married',b'Other-service',b'Own-child',b'White',b'Male',0.0,0.0,50.0,b'United-States',b'<=50K'
33.0,b'Private',356823.0,b'Bachelors',13.0,b'Never-married',b'Prof-specialty',b'Not-in-family',b'White',b'Female',10520.0,0.0,45.0,b'United-States',b'>50K'
28.0,b'Private',171133.0,b'Assoc-voc',11.0,b'Never-married',b'Adm-clerical',b'Own-child',b'White',b'Female',0.0,0.0,40.0,b'United-States',b'<=50K'
25.0,b'Private',231638.0,b'Some-college',10.0,b'Never-married',b'Tech-support',b'Unmarried',b'White',b'Female',0.0,0.0,24.0,b'United-States',b'<=50K'
40.0,b'Private',191342.0,b'Bachelors',13.0,b'Married-civ-spouse',b'Exec-managerial',b'Husband',b'Asian-Pac-Islander',b'Male',0.0,0.0,40.0,b'China',b'>50K'
50.0,b'Private',226497.0,b'Some-college',10.0,b'Married-civ-spouse',b'Tech-support',b'Husband',b'White',b'Male',0.0,0.0,45.0,b'United-States',b'>50K'
48.0,b'Self-emp-not-inc',373606.0,b'Some-college',10.0,b'Divorced',b'Sales',b'Unmarried',b'White',b'Male',0.0,0.0,65.0,b'United-States',b'>50K'
30.0,b'Private',39150.0,b'HS-grad',9.0,b'Married-civ-spouse',b'Machine-op-inspct',b'Husband',b'White',b'Male',0.0,0.0,40.0,b'United-States',b'<=50K'
33.0,b'Private',288840.0,b'HS-grad',9.0,b'Married-spouse-absent',b'Other-service',b'Unmarried',b'Black',b'Female',0.0,0.0,38.0,b'United-States',b'<=50K'
